State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date,Arrival Quantity Kg,Min Price Per Kg,Max Price Per Kg,Modal Price Per Kg
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-08,160.0,18.0,20.0,19.0
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,3.78,Metric Tonnes,2026-07-09,3780.0,12.0,16.0,14.0
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.65,Metric Tonnes,2026-07-09,650.0,15.0,20.0,17.5
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2400.0,2500.0,2450.0,Rs./Quintal,0.01,Metric Tonnes,2026-07-09,10.0,24.0,25.0,24.5
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-09,30.0,30.0,30.0,30.0
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1000.0,1300.0,1150.0,Rs./Quintal,2.15,Metric Tonnes,2026-07-09,2150.0,10.0,13.0,11.5
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.78,Metric Tonnes,2026-07-09,780.0,18.0,20.0,19.0
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.72,Metric Tonnes,2026-07-09,720.0,18.0,20.0,19.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.2,Metric Tonnes,2026-07-09,1200.0,18.0,20.0,19.0
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2200.0,2200.0,Rs./Quintal,1.85,Metric Tonnes,2026-07-09,1850.0,22.0,22.0,22.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1500.0,1350.0,Rs./Quintal,1.25,Metric Tonnes,2026-07-09,1250.0,12.0,15.0,13.5
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.64,Metric Tonnes,2026-07-09,640.0,15.0,20.0,17.5
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,0.76,Metric Tonnes,2026-07-09,760.0,16.0,20.0,18.0
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.14,Metric Tonnes,2026-07-09,140.0,20.0,26.0,23.0
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.65,Metric Tonnes,2026-07-09,650.0,20.0,25.0,22.5
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1000.0,1400.0,1200.0,Rs./Quintal,2.92,Metric Tonnes,2026-07-09,2920.0,10.0,14.0,12.0
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1000.0,1400.0,1200.0,Rs./Quintal,0.68,Metric Tonnes,2026-07-09,680.0,10.0,14.0,12.0
Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.36,Metric Tonnes,2026-07-09,1360.0,15.0,20.0,17.5
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.36,Metric Tonnes,2026-07-09,360.0,20.0,20.0,20.0
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.72,Metric Tonnes,2026-07-09,720.0,20.0,25.0,22.5
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.5,Metric Tonnes,2026-07-09,500.0,15.0,20.0,17.5
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1200.0,1500.0,1350.0,Rs./Quintal,0.3,Metric Tonnes,2026-07-09,300.0,12.0,15.0,13.5
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-09,20.0,20.0,20.0,20.0
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.66,Metric Tonnes,2026-07-09,660.0,18.0,20.0,19.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.6,Metric Tonnes,2026-07-09,1600.0,18.0,20.0,19.0
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,2.1,Metric Tonnes,2026-07-09,2100.0,18.0,20.0,19.0
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2400.0,2200.0,Rs./Quintal,1.8,Metric Tonnes,2026-07-09,1800.0,20.0,24.0,22.0
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.4,Metric Tonnes,2026-07-09,400.0,16.0,16.0,16.0
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,2.16,Metric Tonnes,2026-07-09,2160.0,15.0,20.0,17.5
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,0.24,Metric Tonnes,2026-07-09,240.0,20.0,22.0,21.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.31,Metric Tonnes,2026-07-09,310.0,20.0,20.0,20.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,2.5,Metric Tonnes,2026-07-09,2500.0,15.0,20.0,17.5
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1400.0,1500.0,1450.0,Rs./Quintal,9.72,Metric Tonnes,2026-07-09,9720.0,14.0,15.0,14.5
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.6,Metric Tonnes,2026-07-09,1600.0,15.0,20.0,17.5
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1000.0,1400.0,1200.0,Rs./Quintal,1.85,Metric Tonnes,2026-07-09,1850.0,10.0,14.0,12.0
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1000.0,1400.0,1200.0,Rs./Quintal,1.45,Metric Tonnes,2026-07-09,1450.0,10.0,14.0,12.0
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.64,Metric Tonnes,2026-07-09,640.0,15.0,20.0,17.5
Tamil Nadu,Karur,Gandhigramam(Uzhavar Sandhai),Vegetables,Tomato,Other,Local,1700.0,2000.0,1850.0,Rs./Quintal,0.36,Metric Tonnes,2026-07-09,360.0,17.0,20.0,18.5
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1500.0,1500.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,15.0,15.0,15.0
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.83,Metric Tonnes,2026-07-09,830.0,15.0,20.0,17.5
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2600.0,2500.0,Rs./Quintal,0.13,Metric Tonnes,2026-07-09,130.0,24.0,26.0,25.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,16.0,16.0,16.0
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.37,Metric Tonnes,2026-07-09,370.0,18.0,20.0,19.0
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,1800.0,1650.0,Rs./Quintal,1.46,Metric Tonnes,2026-07-09,1460.0,15.0,18.0,16.5
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,800.0,1000.0,900.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,8.0,10.0,9.0
Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,10.0,Metric Tonnes,2026-07-09,10000.0,15.0,20.0,17.5
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1000.0,1500.0,1250.0,Rs./Quintal,3.15,Metric Tonnes,2026-07-09,3150.0,10.0,15.0,12.5
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.6,Metric Tonnes,2026-07-09,600.0,25.0,30.0,27.5
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-09,20.0,20.0,24.0,22.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,3.3,Metric Tonnes,2026-07-09,3300.0,20.0,20.0,20.0
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,1.9,Metric Tonnes,2026-07-09,1900.0,20.0,20.0,20.0
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,6.0,Metric Tonnes,2026-07-09,6000.0,18.0,20.0,19.0
Tamil Nadu,Ramanathapuram,Kamuthi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-09,20.0,25.0,30.0,27.5
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,2500.0,2050.0,Rs./Quintal,0.65,Metric Tonnes,2026-07-09,650.0,16.0,25.0,20.5
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2500.0,2350.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-09,30.0,22.0,25.0,23.5
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,1.4,Metric Tonnes,2026-07-09,1400.0,16.0,16.0,16.0
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2400.0,2300.0,Rs./Quintal,0.28,Metric Tonnes,2026-07-09,280.0,22.0,24.0,23.0
Tamil Nadu,Pudukkottai,Karambakkudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.72,Metric Tonnes,2026-07-09,720.0,20.0,25.0,22.5
Tamil Nadu,Dharmapuri,Karimangalam(Uzhavar Sandhai),Vegetables,Tomato,Local,Local,1600.0,1800.0,1700.0,Rs./Quintal,0.64,Metric Tonnes,2026-07-09,640.0,16.0,18.0,17.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-09,260.0,20.0,25.0,22.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.05,Metric Tonnes,2026-07-09,1050.0,15.0,20.0,17.5
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1800.0,1650.0,Rs./Quintal,1.3,Metric Tonnes,2026-07-09,1300.0,15.0,18.0,16.5
Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-09,260.0,20.0,20.0,20.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-09,20.0,15.0,20.0,17.5
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.37,Metric Tonnes,2026-07-09,370.0,15.0,20.0,17.5
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,800.0,1200.0,1000.0,Rs./Quintal,3.62,Metric Tonnes,2026-07-09,3620.0,8.0,12.0,10.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.62,Metric Tonnes,2026-07-09,1620.0,16.0,20.0,18.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.32,Metric Tonnes,2026-07-09,320.0,18.0,20.0,19.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,1.26,Metric Tonnes,2026-07-09,1260.0,20.0,26.0,23.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.45,Metric Tonnes,2026-07-09,450.0,26.0,26.0,26.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.15,Metric Tonnes,2026-07-09,150.0,15.0,20.0,17.5
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2200.0,2200.0,Rs./Quintal,0.48,Metric Tonnes,2026-07-09,480.0,22.0,22.0,22.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.11,Metric Tonnes,2026-07-09,110.0,25.0,25.0,25.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,20.0,20.0,20.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.65,Metric Tonnes,2026-07-09,650.0,20.0,20.0,20.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,1800.0,1800.0,Rs./Quintal,1.29,Metric Tonnes,2026-07-09,1290.0,18.0,18.0,18.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,1800.0,1800.0,Rs./Quintal,0.55,Metric Tonnes,2026-07-09,550.0,18.0,18.0,18.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.18,Metric Tonnes,2026-07-09,180.0,20.0,25.0,22.5
Tamil Nadu,Salem,Mecheri(Uzhavar Sandhai),Vegetables,Tomato,Other,Local,1000.0,1400.0,1200.0,Rs./Quintal,0.75,Metric Tonnes,2026-07-09,750.0,10.0,14.0,12.0
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.35,Metric Tonnes,2026-07-09,350.0,20.0,20.0,20.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2500.0,2350.0,Rs./Quintal,0.62,Metric Tonnes,2026-07-09,620.0,22.0,25.0,23.5
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.4,Metric Tonnes,2026-07-09,400.0,18.0,20.0,19.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,2.86,Metric Tonnes,2026-07-09,2860.0,16.0,20.0,18.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1000.0,1400.0,1200.0,Rs./Quintal,2.89,Metric Tonnes,2026-07-09,2890.0,10.0,14.0,12.0
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2300.0,2150.0,Rs./Quintal,0.31,Metric Tonnes,2026-07-09,310.0,20.0,23.0,21.5
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.8,Metric Tonnes,2026-07-09,1800.0,18.0,20.0,19.0
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-09,30.0,16.0,16.0,16.0
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.07,Metric Tonnes,2026-07-09,70.0,25.0,30.0,27.5
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.48,Metric Tonnes,2026-07-09,480.0,20.0,25.0,22.5
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-09,160.0,18.0,20.0,19.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1000.0,1200.0,1100.0,Rs./Quintal,6.2,Metric Tonnes,2026-07-09,6200.0,10.0,12.0,11.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.06,Metric Tonnes,2026-07-09,60.0,16.0,16.0,16.0
Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1800.0,2500.0,2150.0,Rs./Quintal,0.76,Metric Tonnes,2026-07-09,760.0,18.0,25.0,21.5
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1200.0,1500.0,1350.0,Rs./Quintal,0.96,Metric Tonnes,2026-07-09,960.0,12.0,15.0,13.5
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.4,Metric Tonnes,2026-07-09,1400.0,18.0,20.0,19.0
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1800.0,1650.0,Rs./Quintal,2.98,Metric Tonnes,2026-07-09,2980.0,15.0,18.0,16.5
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2500.0,2350.0,Rs./Quintal,3.1,Metric Tonnes,2026-07-09,3100.0,22.0,25.0,23.5
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.64,Metric Tonnes,2026-07-09,1640.0,15.0,20.0,17.5
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.15,Metric Tonnes,2026-07-09,1150.0,18.0,20.0,19.0
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.1,Metric Tonnes,2026-07-09,1100.0,18.0,20.0,19.0
Tamil Nadu,Vellore,Pallikonda(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,1500.0,1800.0,1650.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-09,160.0,15.0,18.0,16.5
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,1800.0,1800.0,Rs./Quintal,0.04,Metric Tonnes,2026-07-09,40.0,18.0,18.0,18.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,20.0,26.0,23.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,1.34,Metric Tonnes,2026-07-09,1340.0,20.0,22.0,21.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1800.0,2200.0,2000.0,Rs./Quintal,0.24,Metric Tonnes,2026-07-09,240.0,18.0,22.0,20.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.21,Metric Tonnes,2026-07-09,210.0,20.0,20.0,20.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.96,Metric Tonnes,2026-07-09,960.0,25.0,25.0,25.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1700.0,1800.0,1750.0,Rs./Quintal,2.7,Metric Tonnes,2026-07-09,2700.0,17.0,18.0,17.5
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-09,30.0,30.0,30.0,30.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2200.0,2600.0,2400.0,Rs./Quintal,1.02,Metric Tonnes,2026-07-09,1020.0,22.0,26.0,24.0
Tamil Nadu,Vellore,Perampet(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,0.12,Metric Tonnes,2026-07-09,120.0,12.0,16.0,14.0
Tamil Nadu,Thanjavur,Peravurani(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-09,160.0,25.0,25.0,25.0
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.81,Metric Tonnes,2026-07-09,810.0,18.0,20.0,19.0
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1200.0,1500.0,1350.0,Rs./Quintal,0.39,Metric Tonnes,2026-07-09,390.0,12.0,15.0,13.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1800.0,1650.0,Rs./Quintal,0.46,Metric Tonnes,2026-07-09,460.0,15.0,18.0,16.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.45,Metric Tonnes,2026-07-09,1450.0,16.0,20.0,18.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1200.0,1500.0,1350.0,Rs./Quintal,0.38,Metric Tonnes,2026-07-09,380.0,12.0,15.0,13.5
Tamil Nadu,Pudukkottai,Ponnamaravathi(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-09,200.0,20.0,25.0,22.5
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1400.0,1700.0,1550.0,Rs./Quintal,3.72,Metric Tonnes,2026-07-09,3720.0,14.0,17.0,15.5
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.85,Metric Tonnes,2026-07-09,850.0,15.0,20.0,17.5
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-09,260.0,20.0,25.0,22.5
