Arrival Date,Market,District,Variety,Modal Price Per Kg,Arrival Quantity Kg,day_of_week,day_of_month,month,week_of_year,price_lag_1,price_lag_7,price_lag_14,rolling_price_7,rolling_price_14
2026-08-07,Theni(Uzhavar Sandhai ),Theni,Other,20.0,4840.0,4,7,8,32,20.0,16.5,15.0,17.928571428571427,17.392857142857142
2026-08-08,Theni(Uzhavar Sandhai ),Theni,Other,22.0,4090.0,5,8,8,32,20.0,16.5,15.0,18.714285714285715,17.892857142857142
2026-08-09,Theni(Uzhavar Sandhai ),Theni,Other,20.0,4420.0,6,9,8,32,22.0,18.0,18.0,19.0,18.035714285714285
2026-08-10,Theni(Uzhavar Sandhai ),Theni,Other,21.0,4640.0,0,10,8,33,20.0,18.0,18.0,19.428571428571427,18.25
2026-08-11,Theni(Uzhavar Sandhai ),Theni,Other,21.0,4490.0,1,11,8,33,21.0,16.5,18.0,20.071428571428573,18.464285714285715
2026-08-12,Theni(Uzhavar Sandhai ),Theni,Other,22.5,3380.0,2,12,8,33,21.0,16.5,16.0,20.928571428571427,18.928571428571427
2026-08-13,Theni(Uzhavar Sandhai ),Theni,Other,23.0,4410.0,3,13,8,33,22.5,20.0,16.5,21.357142857142858,19.392857142857142
2026-08-14,Theni(Uzhavar Sandhai ),Theni,Other,23.0,4420.0,4,14,8,33,23.0,20.0,16.5,21.785714285714285,19.857142857142858
2026-08-15,Theni(Uzhavar Sandhai ),Theni,Other,22.5,3990.0,5,15,8,33,23.0,22.0,16.5,21.857142857142858,20.285714285714285
2026-08-16,Theni(Uzhavar Sandhai ),Theni,Other,22.5,4120.0,6,16,8,33,22.5,20.0,18.0,22.214285714285715,20.607142857142858
2026-08-17,Theni(Uzhavar Sandhai ),Theni,Other,22.0,5030.0,0,17,8,34,22.5,21.0,18.0,22.357142857142858,20.892857142857142
2026-08-18,Theni(Uzhavar Sandhai ),Theni,Other,22.0,5040.0,1,18,8,34,22.0,21.0,16.5,22.5,21.285714285714285
2026-08-19,Theni(Uzhavar Sandhai ),Theni,Other,20.0,4910.0,2,19,8,34,22.0,22.5,16.5,22.142857142857142,21.535714285714285
2026-08-20,Theni(Uzhavar Sandhai ),Theni,Other,18.0,4500.0,3,20,8,34,20.0,23.0,20.0,21.428571428571427,21.392857142857142
2026-08-21,Theni(Uzhavar Sandhai ),Theni,Other,18.0,4810.0,4,21,8,34,18.0,23.0,20.0,20.714285714285715,21.25
2026-08-22,Theni(Uzhavar Sandhai ),Theni,Other,19.0,5020.0,5,22,8,34,18.0,22.5,22.0,20.214285714285715,21.035714285714285
2026-08-23,Theni(Uzhavar Sandhai ),Theni,Other,19.0,4240.0,6,23,8,34,19.0,22.5,20.0,19.714285714285715,20.964285714285715
2026-08-24,Theni(Uzhavar Sandhai ),Theni,Other,19.0,5520.0,0,24,8,35,19.0,22.0,21.0,19.285714285714285,20.821428571428573
2025-11-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,57.5,120.0,4,21,11,47,57.5,32.5,27.5,46.142857142857146,37.714285714285715
2025-11-22,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,62.5,140.0,5,22,11,47,57.5,27.5,28.0,51.142857142857146,40.17857142857143
2025-11-23,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,62.5,140.0,6,23,11,47,62.5,32.5,27.5,55.42857142857143,42.67857142857143
2025-11-24,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,62.5,140.0,0,24,11,48,62.5,47.5,27.5,57.57142857142857,45.17857142857143
2025-11-25,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,62.5,130.0,1,25,11,48,62.5,48.0,29.0,59.642857142857146,47.57142857142857
2025-11-26,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,67.5,120.0,2,26,11,48,62.5,52.5,32.5,61.785714285714285,50.07142857142857
2025-11-27,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,67.5,120.0,3,27,11,48,67.5,57.5,28.0,63.214285714285715,52.892857142857146
2025-11-28,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,67.5,120.0,4,28,11,48,67.5,57.5,32.5,64.64285714285714,55.392857142857146
2025-11-29,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,57.5,140.0,5,29,11,48,67.5,62.5,27.5,63.92857142857143,57.535714285714285
2025-11-30,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,42.5,140.0,6,30,11,48,57.5,62.5,32.5,61.07142857142857,58.25
2025-12-01,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,42.5,130.0,0,1,12,49,42.5,62.5,47.5,58.214285714285715,57.892857142857146
2025-12-02,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,47.5,130.0,1,2,12,49,42.5,62.5,48.0,56.07142857142857,57.857142857142854
2025-12-03,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,49.0,120.0,2,3,12,49,47.5,67.5,52.5,53.42857142857143,57.607142857142854
2025-12-04,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,47.5,140.0,3,4,12,49,49.0,67.5,57.5,50.57142857142857,56.892857142857146
2025-12-05,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,49.0,130.0,4,5,12,49,47.5,67.5,57.5,47.92857142857143,56.285714285714285
2025-12-06,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,140.0,5,6,12,49,49.0,57.5,62.5,46.857142857142854,55.392857142857146
2025-12-07,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,160.0,6,7,12,49,50.0,42.5,62.5,47.92857142857143,54.5
2025-12-08,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,45.0,160.0,0,8,12,50,50.0,42.5,62.5,48.285714285714285,53.25
2025-12-09,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,45.0,140.0,1,9,12,50,45.0,47.5,62.5,47.92857142857143,52.0
2025-12-10,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,40.0,140.0,2,10,12,50,45.0,49.0,67.5,46.642857142857146,50.035714285714285
2025-12-11,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,40.0,160.0,3,11,12,50,40.0,47.5,67.5,45.57142857142857,48.07142857142857
2025-12-12,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,40.0,150.0,4,12,12,50,40.0,49.0,67.5,44.285714285714285,46.107142857142854
2025-12-13,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,140.0,5,13,12,50,40.0,50.0,57.5,44.285714285714285,45.57142857142857
2025-12-14,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,55.0,120.0,6,14,12,50,50.0,50.0,42.5,45.0,46.464285714285715
2025-12-15,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,65.0,120.0,0,15,12,51,55.0,45.0,42.5,47.857142857142854,48.07142857142857
2025-12-16,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,75.0,120.0,1,16,12,51,65.0,45.0,47.5,52.142857142857146,50.035714285714285
2025-12-17,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,57.5,130.0,2,17,12,51,75.0,40.0,49.0,54.642857142857146,50.642857142857146
2025-12-18,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,57.5,140.0,3,18,12,51,57.5,40.0,47.5,57.142857142857146,51.357142857142854
2025-12-19,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,140.0,4,19,12,51,57.5,40.0,49.0,58.57142857142857,51.42857142857143
2025-12-20,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,55.0,140.0,5,20,12,51,50.0,50.0,50.0,59.285714285714285,51.785714285714285
2025-12-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,6,21,12,51,55.0,55.0,50.0,60.0,52.5
2025-12-22,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,0,22,12,52,60.0,65.0,45.0,59.285714285714285,53.57142857142857
2025-12-23,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,1,23,12,52,60.0,75.0,45.0,57.142857142857146,54.642857142857146
2025-12-24,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,120.0,2,24,12,52,60.0,57.5,40.0,57.5,56.07142857142857
2025-12-25,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,120.0,3,25,12,52,60.0,57.5,40.0,57.857142857142854,57.5
2025-12-26,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,130.0,4,26,12,52,60.0,50.0,40.0,59.285714285714285,58.92857142857143
2025-12-27,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,130.0,5,27,12,52,60.0,55.0,50.0,58.57142857142857,58.92857142857143
2025-12-28,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,140.0,6,28,12,52,50.0,60.0,55.0,57.142857142857146,58.57142857142857
2025-12-29,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,45.0,160.0,0,29,12,1,50.0,60.0,65.0,55.0,57.142857142857146
2025-12-30,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,1,30,12,1,45.0,60.0,75.0,55.0,56.07142857142857
2025-12-31,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,57.5,140.0,2,31,12,1,60.0,60.0,57.5,54.642857142857146,56.07142857142857
2026-01-01,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,3,1,1,1,57.5,60.0,57.5,54.642857142857146,56.25
2026-01-02,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,140.0,4,2,1,1,60.0,60.0,50.0,54.642857142857146,56.964285714285715
2026-01-03,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,150.0,5,3,1,1,60.0,50.0,55.0,54.642857142857146,56.607142857142854
2026-01-04,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,160.0,6,4,1,1,50.0,50.0,60.0,54.642857142857146,55.892857142857146
2026-01-05,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,50.0,140.0,0,5,1,2,50.0,45.0,60.0,55.357142857142854,55.17857142857143
2026-01-06,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,42.5,160.0,1,6,1,2,50.0,60.0,60.0,52.857142857142854,53.92857142857143
2026-01-07,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,40.0,140.0,2,7,1,2,42.5,57.5,60.0,50.357142857142854,52.5
2026-01-08,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,30.0,180.0,3,8,1,2,40.0,60.0,60.0,46.07142857142857,50.357142857142854
2026-01-09,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,30.0,180.0,4,9,1,2,30.0,60.0,60.0,41.785714285714285,48.214285714285715
2026-01-10,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,30.0,160.0,5,10,1,2,30.0,50.0,50.0,38.92857142857143,46.785714285714285
2026-01-11,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,32.5,160.0,6,11,1,2,30.0,50.0,50.0,36.42857142857143,45.535714285714285
2026-01-12,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,32.5,180.0,0,12,1,3,32.5,50.0,45.0,33.92857142857143,44.642857142857146
2026-01-13,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,60.0,160.0,1,13,1,3,32.5,42.5,60.0,36.42857142857143,44.642857142857146
2026-01-14,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,30.0,160.0,2,14,1,3,60.0,40.0,57.5,35.0,42.67857142857143
2026-01-16,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,30.0,170.0,4,16,1,3,30.0,30.0,60.0,35.0,40.535714285714285
2026-01-18,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,22.5,180.0,6,18,1,3,30.0,30.0,60.0,33.92857142857143,37.857142857142854
2026-01-19,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,22.5,160.0,0,19,1,4,22.5,30.0,50.0,32.857142857142854,35.892857142857146
2026-01-20,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,170.0,1,20,1,4,22.5,32.5,50.0,31.785714285714285,34.107142857142854
2026-01-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,2,21,1,4,25.0,32.5,50.0,30.714285714285715,32.32142857142857
2026-01-22,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,3,22,1,4,25.0,60.0,42.5,25.714285714285715,31.071428571428573
2026-01-23,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,4,23,1,4,25.0,30.0,40.0,25.0,30.0
2026-01-24,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,5,24,1,4,25.0,30.0,30.0,24.285714285714285,29.642857142857142
2026-01-25,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,6,25,1,4,25.0,22.5,30.0,24.642857142857142,29.285714285714285
2026-01-26,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,20.0,180.0,0,26,1,5,25.0,22.5,30.0,24.285714285714285,28.571428571428573
2026-01-27,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,1,27,1,5,20.0,25.0,32.5,24.285714285714285,28.035714285714285
2026-01-28,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,2,28,1,5,25.0,25.0,32.5,24.285714285714285,27.5
2026-01-29,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,3,29,1,5,25.0,25.0,60.0,24.285714285714285,25.0
2026-01-30,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,4,30,1,5,25.0,25.0,30.0,24.285714285714285,24.642857142857142
2026-01-31,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,5,31,1,5,25.0,25.0,30.0,24.285714285714285,24.285714285714285
2026-02-01,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,6,1,2,5,25.0,25.0,22.5,24.285714285714285,24.464285714285715
2026-02-02,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,0,2,2,6,25.0,20.0,22.5,25.0,24.642857142857142
2026-02-03,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,20.0,180.0,1,3,2,6,25.0,25.0,25.0,24.285714285714285,24.285714285714285
2026-02-04,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,22.5,180.0,2,4,2,6,20.0,25.0,25.0,23.928571428571427,24.107142857142858
2026-02-05,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,3,5,2,6,22.5,25.0,25.0,22.857142857142858,23.571428571428573
2026-02-06,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,20.0,180.0,4,6,2,6,17.5,25.0,25.0,22.142857142857142,23.214285714285715
2026-02-07,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,20.0,180.0,5,7,2,6,20.0,25.0,25.0,21.428571428571427,22.857142857142858
2026-02-08,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,180.0,6,8,2,6,20.0,25.0,25.0,20.571428571428573,22.428571428571427
2026-02-09,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,180.0,0,9,2,7,19.0,25.0,20.0,19.714285714285715,22.357142857142858
2026-02-10,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,24.0,180.0,1,10,2,7,19.0,20.0,25.0,20.285714285714285,22.285714285714285
2026-02-11,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,180.0,2,11,2,7,24.0,22.5,25.0,19.785714285714285,21.857142857142858
2026-02-12,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,170.0,3,12,2,7,19.0,17.5,25.0,20.0,21.428571428571427
2026-02-13,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,4,13,2,7,19.0,20.0,25.0,19.642857142857142,20.892857142857142
2026-02-14,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,14,2,7,17.5,20.0,25.0,19.285714285714285,20.357142857142858
2026-02-15,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,15,2,7,17.5,19.0,25.0,19.071428571428573,19.821428571428573
2026-02-16,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,16,2,8,17.5,19.0,25.0,18.857142857142858,19.285714285714285
2026-02-17,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,160.0,1,17,2,8,17.5,24.0,20.0,18.142857142857142,19.214285714285715
2026-02-18,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,180.0,2,18,2,8,19.0,19.0,22.5,18.142857142857142,18.964285714285715
2026-02-19,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,3,19,2,8,19.0,19.0,17.5,17.928571428571427,18.964285714285715
2026-02-20,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,4,20,2,8,17.5,17.5,20.0,17.928571428571427,18.785714285714285
2026-02-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,21,2,8,17.5,17.5,20.0,17.928571428571427,18.607142857142858
2026-02-22,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,22,2,8,17.5,17.5,19.0,17.928571428571427,18.5
2026-02-23,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,23,2,9,17.5,17.5,19.0,17.928571428571427,18.392857142857142
2026-02-24,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,1,24,2,9,17.5,19.0,24.0,17.0,17.571428571428573
2026-02-25,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,2,25,2,9,12.5,19.0,19.0,16.071428571428573,17.107142857142858
2026-02-26,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,3,26,2,9,12.5,17.5,19.0,15.357142857142858,16.642857142857142
2026-02-27,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,4,27,2,9,12.5,17.5,17.5,14.642857142857142,16.285714285714285
2026-02-28,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,28,2,9,12.5,17.5,17.5,14.642857142857142,16.285714285714285
2026-03-01,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,1,3,9,17.5,17.5,17.5,14.642857142857142,16.285714285714285
2026-03-02,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,2,3,10,17.5,17.5,17.5,14.642857142857142,16.285714285714285
2026-03-03,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,3,3,10,17.5,12.5,19.0,15.357142857142858,16.178571428571427
2026-03-04,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,4,3,10,17.5,12.5,19.0,16.071428571428573,16.071428571428573
2026-03-05,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,3,5,3,10,17.5,12.5,17.5,16.785714285714285,16.071428571428573
2026-03-06,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,170.0,4,6,3,10,17.5,12.5,17.5,17.5,16.071428571428573
2026-03-07,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,170.0,5,7,3,10,17.5,17.5,17.5,17.5,16.071428571428573
2026-03-08,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,8,3,10,17.5,17.5,17.5,17.5,16.071428571428573
2026-03-09,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,170.0,0,9,3,11,17.5,17.5,17.5,17.5,16.071428571428573
2026-03-10,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,10,3,11,17.5,17.5,12.5,17.5,16.428571428571427
2026-03-11,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,11,3,11,17.5,17.5,12.5,17.5,16.785714285714285
2026-03-12,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,3,12,3,11,17.5,17.5,12.5,16.785714285714285,16.785714285714285
2026-03-13,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,4,13,3,11,12.5,17.5,12.5,16.071428571428573,16.785714285714285
2026-03-14,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,14,3,11,12.5,17.5,17.5,16.071428571428573,16.785714285714285
2026-03-15,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,15,3,11,17.5,17.5,17.5,16.071428571428573,16.785714285714285
2026-03-16,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,16,3,12,17.5,17.5,17.5,16.071428571428573,16.785714285714285
2026-03-17,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,17,3,12,17.5,17.5,17.5,16.071428571428573,16.785714285714285
2026-03-18,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,18,3,12,17.5,17.5,17.5,16.071428571428573,16.785714285714285
2026-03-19,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,3,19,3,12,17.5,12.5,17.5,16.785714285714285,16.785714285714285
2026-03-20,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,4,20,3,12,17.5,12.5,17.5,17.5,16.785714285714285
2026-03-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,21,3,12,17.5,17.5,17.5,17.5,16.785714285714285
2026-03-22,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,22,3,12,17.5,17.5,17.5,17.5,16.785714285714285
2026-03-23,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,23,3,13,17.5,17.5,17.5,17.5,16.785714285714285
2026-03-24,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,24,3,13,17.5,17.5,17.5,17.5,16.785714285714285
2026-03-25,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,25,3,13,17.5,17.5,17.5,17.5,16.785714285714285
2026-03-26,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,170.0,3,26,3,13,17.5,17.5,12.5,17.5,17.142857142857142
2026-03-27,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,4,27,3,13,17.5,17.5,12.5,17.5,17.5
2026-03-28,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,28,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-29,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,29,3,13,17.5,17.5,17.5,17.5,17.5
2026-03-30,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,0,30,3,14,17.5,17.5,17.5,17.5,17.5
2026-03-31,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,31,3,14,17.5,17.5,17.5,17.5,17.5
2026-04-01,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,1,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-02,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,3,2,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-03,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,4,3,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-04,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,4,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-05,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,5,4,14,17.5,17.5,17.5,17.5,17.5
2026-04-06,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,12.5,180.0,0,6,4,15,17.5,17.5,17.5,16.785714285714285,17.142857142857142
2026-04-07,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,1,7,4,15,12.5,17.5,17.5,16.785714285714285,17.142857142857142
2026-04-08,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,2,8,4,15,17.5,17.5,17.5,16.785714285714285,17.142857142857142
2026-04-09,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,170.0,3,9,4,15,17.5,17.5,17.5,17.0,17.25
2026-04-10,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,19.0,180.0,4,10,4,15,19.0,17.5,17.5,17.214285714285715,17.357142857142858
2026-04-11,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,5,11,4,15,19.0,17.5,17.5,17.214285714285715,17.357142857142858
2026-04-12,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,17.5,180.0,6,12,4,15,17.5,17.5,17.5,17.214285714285715,17.357142857142858
2026-04-13,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,0,13,4,16,17.5,12.5,17.5,19.0,17.892857142857142
2026-04-14,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,1,14,4,16,25.0,17.5,17.5,20.071428571428573,18.428571428571427
2026-04-15,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,180.0,2,15,4,16,25.0,17.5,17.5,21.142857142857142,18.964285714285715
2026-04-16,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,22.5,180.0,3,16,4,16,25.0,19.0,17.5,21.642857142857142,19.321428571428573
2026-04-17,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,4,17,4,16,22.5,19.0,17.5,22.5,19.857142857142858
2026-04-20,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,170.0,0,20,4,17,25.0,17.5,17.5,23.571428571428573,20.392857142857142
2026-04-21,Thirukalukundram(Uzhavar Sandhai ),Chengalpattu,Deshi,25.0,160.0,1,21,4,17,25.0,17.5,17.5,24.642857142857142,20.928571428571427
